gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000168477	7696.75980125161	-0.469347396147523	0.116137682429366	-4.3282255421241	1.50315496820797e-05	0.000154593499276752
ENSG00000151376	389.929026085839	-0.475701172511061	0.117369007737838	-4.32777245509359	1.50624962047415e-05	0.000154726359876953
ENSG00000100360	583.441394149332	-0.437674386726698	0.107024025036124	-4.3279033976396	1.50535463972071e-05	0.000154726359876953
ENSG00000108262	1191.10684941171	0.539966305680721	0.135704636764847	4.32659272344789	1.5143358904073e-05	0.000155463968653357
ENSG00000073146	89.9418813595372	-0.855758746432251	0.22511205851567	-4.32560104833993	1.52116516164477e-05	0.000156071727433548
ENSG00000130340	4257.89722529915	-0.436127688753759	0.107957865249235	-4.32105745603499	1.55283229607024e-05	0.000159225605508039
ENSG00000186665	257.765210129332	-0.673498977776107	0.173662532446046	-4.31993929372935	1.56072128884446e-05	0.000159938990585165
ENSG00000165899	27.8518859668095	1.62732386903503	0.453768651421556	4.31760822548068	1.57729075070045e-05	0.000161540547349483
ENSG00000213625	4073.37077446943	0.345787455089056	0.0832824277351782	4.31482101367179	1.59732267552705e-05	0.00016349459585821
ENSG00000139880	158.633949073395	-0.681158198307891	0.175429106647734	-4.31432445467744	1.60091684295237e-05	0.000163764824846707
ENSG00000198406	1320.09536893169	0.359846960821423	0.0870093090226126	4.31231212084628	1.615561490528e-05	0.000165164460898828
ENSG00000133401	90.8127317297427	1.03951426041422	0.283361731647848	4.31160005656618	1.62077401737666e-05	0.000165598726239705
ENSG00000133641	265.916477651424	0.537181742280022	0.135011534681327	4.30960618092882	1.63545521647227e-05	0.000166999338433947
ENSG00000163629	2391.3502037583	-0.414256930235135	0.101707832419718	-4.30831031249987	1.64506475140226e-05	0.000167880716158263
ENSG00000156050	143.228788651908	-0.69034801327533	0.178467733734355	-4.30791114413757	1.64803561657618e-05	0.000167984152960393
ENSG00000118971	3005.89165699766	-0.535095709892004	0.135199905991635	-4.30795158901615	1.6477343673825e-05	0.000167984152960393
ENSG00000123416	1382.49773682366	-0.732841761536438	0.193930374256432	-4.30737552653189	1.65203005889704e-05	0.000168291370688236
ENSG00000106462	103.242119546641	-0.861602670906083	0.228799550507736	-4.30553748547287	1.66580778345805e-05	0.000169594250314694
ENSG00000267528	18.3332973925955	-1.93943861727587	0.536949374648301	-4.30449983167843	1.67363419627116e-05	0.000170250141989355
ENSG00000126218	294.247686285661	0.675934477510988	0.175427190309714	4.30442051880923	1.67423384607067e-05	0.000170250141989355
ENSG00000116667	2824.17643425211	0.720416350679536	0.190380845529034	4.30081615814843	1.70170195663032e-05	0.00017294087676471
ENSG00000273259	8.86087720009819	3.63372119434231	1.05344440509457	4.30053724632107	1.70384529487786e-05	0.000173023473998453
ENSG00000146242	1777.76380103176	-0.418630983173248	0.103100609095755	-4.30044812544695	1.70453069927984e-05	0.000173023473998453
ENSG00000142632	83.5757177288582	0.916630926498297	0.245637407353518	4.29838575063147	1.72046545072025e-05	0.000174537762775491
ENSG00000112851	2682.36503541834	0.363616785676242	0.0880105015568023	4.29609123580743	1.73836060607328e-05	0.000176249024236549
ENSG00000116106	292.733728996118	1.00442712081727	0.280309331210447	4.29586665973589	1.74012159547069e-05	0.000176323419045185
ENSG00000169093	606.076429066683	0.463063155411625	0.115201600390814	4.29569682289099	1.74145448172924e-05	0.00017635437273677
ENSG00000161921	164.250805092484	-0.728317778948895	0.190548307733266	-4.29332811665073	1.76014587994449e-05	0.000178142122813958
ENSG00000099260	122.972178113754	-0.866285259020619	0.232287571538199	-4.28964769906896	1.78956768093055e-05	0.000181013136376977
ENSG00000186260	572.000506304116	-0.417596876528146	0.102723860329962	-4.2872034234004	1.80936586803867e-05	0.000182907921819103
ENSG00000141337	438.136627872712	0.498389980909877	0.125099307890992	4.28682791528495	1.81242584486913e-05	0.000183109415109939
ENSG00000182054	850.729947614981	0.526230086425285	0.133475622100341	4.28614840961668	1.8179756030709e-05	0.000183562066039483
ENSG00000163719	604.272541299115	0.483208779939727	0.120605899518933	4.28392714418838	1.83623062749555e-05	0.000185187419042074
ENSG00000111752	881.696673777696	-0.384677345969606	0.0943391698841112	-4.28401458592662	1.83550871520206e-05	0.000185187419042074
ENSG00000136158	250.499021153283	0.57615715022234	0.147745997127824	4.28376151396868	1.83759879936481e-05	0.000185216578925995
ENSG00000100116	121.782021981529	0.708850855356532	0.185128955290062	4.28025506782152	1.86679237061968e-05	0.000188048656347927
ENSG00000108639	365.694319323404	0.611243109456021	0.157746815693551	4.27924441286304	1.87528844758731e-05	0.00018879370206942
ENSG00000064692	42.2001623189897	-1.34112673981763	0.374210618401862	-4.27646432139644	1.89884972364165e-05	0.00019082995027113
ENSG00000204366	96.5175581452309	-0.839050076771265	0.222284597984291	-4.27655211319371	1.89810139598727e-05	0.00019082995027113
ENSG00000198925	1977.46670464505	0.368756666413306	0.0901528143621858	4.27670131719703	1.89683024174717e-05	0.00019082995027113
ENSG00000119772	260.020825998185	-0.551590867920402	0.14025114273579	-4.27633034186371	1.89999229217197e-05	0.000190833046782515
ENSG00000110583	402.372534721744	-0.494968053173572	0.124098647264636	-4.2754801119778	1.90725827351474e-05	0.000191450808566553
ENSG00000104388	2806.80744769411	0.388999054249575	0.0955113681189279	4.27528147654924	1.90895960219255e-05	0.000191509594223467
ENSG00000068366	3704.31127417933	-0.32688745278705	0.0790655945037086	-4.27434654591774	1.91698679101901e-05	0.000192202559975709
ENSG00000167702	240.306096595331	0.604080681734829	0.155745218524672	4.2732012251906	1.92686417949353e-05	0.000193080114658532
ENSG00000131507	2934.16453831967	0.370276551410337	0.0914468593287677	4.27257257609403	1.93230631266228e-05	0.000193512472910432
ENSG00000162694	909.350003477078	-0.389127803634257	0.0956891182989606	-4.27148406129938	1.94176407844015e-05	0.000194346241436882
ENSG00000173744	1773.2943999086	0.41633077721529	0.10357964338681	4.27015024778506	1.953413283586e-05	0.000195398245995068
ENSG00000188257	97.0835859025787	0.878328189885793	0.235397151730023	4.26707276744729	1.98054572186776e-05	0.000197996897588003
ENSG00000169410	1054.05632728271	0.37260154154112	0.0914641957512448	4.26591776008894	1.99082110312989e-05	0.000198908290076977
ENSG00000154529	164.000728570521	0.742060982028055	0.195530134102401	4.26537541613872	1.99566349618505e-05	0.000199276113507948
ENSG00000133794	278.096575582339	0.663411719387295	0.173734078478969	4.2646133482239	2.00248668129717e-05	0.000199841185374802
ENSG00000170836	375.98429327221	-0.57586360319818	0.147929344444043	-4.26354544079854	2.01208559027473e-05	0.000200682447164822
ENSG00000143493	314.243277514284	-0.539941706205956	0.137700309764722	-4.26077324537407	2.03720844690332e-05	0.000203070168357117
ENSG00000150093	51629.9048811316	0.309124018433599	0.0755912685518681	4.25970102679452	2.04700523558754e-05	0.000203928292912711
ENSG00000041353	59.9421853235758	-1.37015840210448	0.385571157266016	-4.2593552282513	2.05017432832631e-05	0.000204125535648035
ENSG00000179242	58.3370251108391	1.16648978210418	0.326094683373424	4.256883977944	2.07295862176628e-05	0.000206274404305033
ENSG00000171155	543.017472977271	0.491876785815294	0.124316503738989	4.25643912975633	2.07708552892785e-05	0.000206565313464928
ENSG00000120278	483.572426793225	-0.458991869494545	0.115251447504046	-4.25496498785354	2.09081729327618e-05	0.000207810531783935
ENSG00000128285	6.62464689043904	-4.81356157954686	1.50795370027935	-4.25470180725012	2.09327791921375e-05	0.000207934696083936
ENSG00000123737	432.774892679245	0.485960330631197	0.122705790333168	4.25368384586034	2.10282140244787e-05	0.000208761881856667
ENSG00000072195	1209.58662839014	-0.499375604479204	0.126748548353884	-4.25314961742777	2.10784640325171e-05	0.000209139789085639
ENSG00000169302	37.4414362080393	-1.35976808934518	0.382129216812162	-4.24953095768586	2.14218603143738e-05	0.000212424166548946
ENSG00000002834	7168.80172554647	0.377055495491752	0.0931608611439201	4.24583604743833	2.17779838194144e-05	0.000215830884676818
ENSG00000102452	101.556152429248	0.826097491197429	0.222211110355561	4.24524385450767	2.18355820538823e-05	0.000216276841289608
ENSG00000134107	326.119317578214	-0.833738547638159	0.227913130406993	-4.24487102697186	2.1871918585998e-05	0.000216511812300263
ENSG00000141198	190.99172450895	0.656970493323975	0.17270331785562	4.24432564516435	2.19251763040253e-05	0.000216913920033772
ENSG00000136238	4909.21646502638	0.31663072355455	0.0774291300020903	4.24295570062726	2.20594993527744e-05	0.000218117111976021
ENSG00000056586	1378.68982862119	0.351607795666565	0.0863628838647786	4.23927869669768	2.24239129575975e-05	0.000221592668921796
ENSG00000188906	1017.59375736649	0.425875585479284	0.106602397948134	4.23452541459153	2.29034882946768e-05	0.000226201597570845
ENSG00000188112	321.113360526157	0.597377573849375	0.155812206600151	4.23108545530577	2.3256628887238e-05	0.00022955723683119
ENSG00000087303	7395.30997886616	0.436704787557298	0.111716888825934	4.23044372820094	2.33230784259901e-05	0.000230080828265586
ENSG00000163659	394.422264670123	0.543770334863899	0.14025320781313	4.22680294502602	2.37035074718518e-05	0.000233699428922651
ENSG00000167543	518.261801620873	0.457039209580479	0.115451842703682	4.22596591052557	2.37918010203714e-05	0.00023443528387754
ENSG00000168453	852.633022643225	-0.394971503880696	0.098443086048535	-4.22568499666977	2.38215029394442e-05	0.000234593286262513
ENSG00000109736	1043.75781657654	0.461312846292429	0.118012760449882	4.22542184671801	2.38493586263621e-05	0.000234732936250863
ENSG00000196924	71951.1006581802	0.54843362825575	0.138992501020497	4.22182404212516	2.42333256692372e-05	0.000238375378287941
ENSG00000132326	92.5623515426704	-1.10150031724631	0.313882608827306	-4.22160312142159	2.42570935472818e-05	0.000238472514741748
ENSG00000160360	1913.88319176503	-0.402676043027969	0.100798634690481	-4.2208213763128	2.43413762510481e-05	0.000239164123268026
ENSG00000240694	683.829349806771	0.646933369144448	0.171663470674788	4.22056469054237	2.43691111576213e-05	0.000239299652757763
ENSG00000165092	552.598471091546	-0.505887958474223	0.129856707582951	-4.21920417532792	2.45166175702213e-05	0.00024061048633096
ENSG00000254986	647.121267369752	0.424894539826709	0.106854288749483	4.21827811771872	2.46175057266887e-05	0.000241462563313492
ENSG00000132376	745.304091149883	0.488973449811553	0.124678832093407	4.21786921752411	2.46621784194114e-05	0.000241762588560364
ENSG00000107623	4138.02825603978	-0.696477996166245	0.188457730639065	-4.21705086407709	2.47518159523778e-05	0.000242502808688679
ENSG00000108387	19.0736661708649	1.7678475756601	0.507991305760318	4.21541524079195	2.49319019398557e-05	0.000244127836165216
ENSG00000101333	619.944033816925	0.593195916117714	0.155937631135412	4.21411925398874	2.50754774814381e-05	0.000245253886591957
ENSG00000241553	888.830037357485	0.451663547350396	0.114442890386578	4.21419246344672	2.5067346076243e-05	0.000245253886591957
ENSG00000136717	727.104579688852	-0.520551574552871	0.134496926747281	-4.21382065793791	2.51086686639318e-05	0.000245438666068559
ENSG00000100842	222.954503207019	-0.584135623664654	0.152193695881418	-4.2133795997268	2.51577720455263e-05	0.000245755493818296
ENSG00000141510	783.313118166446	-0.403129856479019	0.101233134574464	-4.21327244900601	2.51697150091794e-05	0.000245755493818296
ENSG00000127947	1638.9628219175	0.3808085669126	0.0949126318459635	4.21168885575252	2.53468515421054e-05	0.000247344347197407
ENSG00000148484	2645.92831276913	0.355751621670598	0.0881458365545527	4.2114347628988	2.53753838569885e-05	0.000247482081764323
ENSG00000006118	433.934493983582	-0.471673255906363	0.119653202810037	-4.2107158880141	2.54562725393763e-05	0.000248129993264278
ENSG00000244414	313.560715816546	0.506443218456651	0.129928898251529	4.20953752661708	2.55893939473789e-05	0.000249286008573642
ENSG00000170854	360.386543036674	-0.519551184846688	0.133833108568176	-4.20898453251894	2.56520946253718e-05	0.000249755078981569
ENSG00000004799	914.370594679048	2.25129965505356	0.748171206701442	4.20781287173167	2.57854253325037e-05	0.000250910898997974
ENSG00000172354	2577.6116137573	0.33379344618715	0.0821985816885155	4.20538142105795	2.60642216878621e-05	0.000253480093638613
ENSG00000133466	266.888909061144	-0.605185252182941	0.158855818126063	-4.20493378893577	2.61158598287238e-05	0.000253838467701044
ENSG00000214110	289.135229953808	0.841055612403478	0.233518886924185	4.20420241701695	2.6200439161473e-05	0.000254516433620081
ENSG00000111341	2203.54735760243	0.551803434923229	0.1443124254213	4.20339278000647	2.62943732423578e-05	0.000255284455149927
ENSG00000144063	93.0865305014553	-0.941704976344957	0.262210520718246	-4.2022624521753	2.64260496971749e-05	0.000256417831007353
ENSG00000127946	1423.4787748241	0.448050717535621	0.113831742232377	4.20209506818093	2.64456021612851e-05	0.000256462576891784
ENSG00000100292	2399.36890186206	-1.11837842613278	0.323147222582247	-4.20020704693064	2.66671006789347e-05	0.000258464586761103
ENSG00000143013	1508.67577487616	-0.365146504741905	0.0909399124358476	-4.19938662101229	2.67639001265377e-05	0.000259256402749447
ENSG00000143153	274.918740625447	0.598106986136467	0.157077939873664	4.19796786994446	2.69320830553542e-05	0.000260738412659422
ENSG00000154134	186.27012859401	-0.583787881383877	0.152594718510121	-4.1976197851245	2.69734993207072e-05	0.000260992173528714
ENSG00000005812	1409.31667247605	0.440690420160967	0.111898896402156	4.19698060312498	2.70497090383371e-05	0.000261582115855243
ENSG00000134056	286.610361666659	0.508545721797876	0.130986669180592	4.19674819912284	2.70774693068642e-05	0.000261703130997931
ENSG00000175970	1541.82946210329	0.340363935314849	0.0845078260838021	4.19627786919605	2.71337323378847e-05	0.000262099333472026
ENSG00000124615	517.250628868656	0.448612031201045	0.11426778226389	4.19541167344434	2.72376416684298e-05	0.000262955072687625
ENSG00000170525	2660.47334689125	0.359681765119187	0.089656635791504	4.1936100792738	2.7454975078592e-05	0.00026490424239687
ENSG00000093000	1392.83446192462	0.373478099955654	0.0933171416073553	4.19188004860402	2.76652266607243e-05	0.000266782930129962
ENSG00000039560	5050.90239901263	0.472804683276361	0.121334390100799	4.19146280842108	2.77161627348762e-05	0.00026712405016516
ENSG00000197062	359.805739146455	-0.500005049925127	0.128208284033761	-4.18981900512981	2.79177047964925e-05	0.000268915489804598
ENSG00000188916	53.1581029233325	1.72232987263244	0.545461540943581	4.18880681691908	2.80424986384145e-05	0.000269966062326632
ENSG00000177732	606.367642019539	-0.532116955951502	0.138703057154412	-4.18867371515195	2.8058948308682e-05	0.000269973008810833
ENSG00000123178	189.98098646199	0.628429646016519	0.166525120864608	4.18814200064224	2.81247529675029e-05	0.000270454557247724
ENSG00000130479	520.129434380539	0.46773169065402	0.119818646841976	4.18796869954588	2.81462322885893e-05	0.000270509561720961
ENSG00000161326	703.205702747322	0.465303422899964	0.11916014768127	4.18677930400118	2.82940699659074e-05	0.000271778237809066
ENSG00000153113	6797.95634218532	0.342208533643119	0.0850521293258967	4.18565723726377	2.84342153937259e-05	0.000272971648340775
ENSG00000196159	2977.65811361925	0.400799779181735	0.101205812980681	4.18540421945405	2.8465908212299e-05	0.000273123149504815
ENSG00000025772	764.292664098364	-0.45792780901619	0.117172945453308	-4.18471161367333	2.85528353571448e-05	0.000273670699101507
ENSG00000244509	1512.14331717187	-0.378206719038927	0.0949755661789581	-4.184695482648	2.85548629240198e-05	0.000273670699101507
ENSG00000120318	301.259844894498	-0.522215826942594	0.135442453417441	-4.18400366475127	2.86419489421269e-05	0.000274352150441746
ENSG00000260549	79.2061954998703	0.823691592345748	0.225280808688767	4.18327960869045	2.87333634720041e-05	0.000274920949831076
ENSG00000102218	420.943251256535	0.481134815106454	0.123708229573177	4.18329317538823	2.87316480836427e-05	0.000274920949831076
ENSG00000230733	336.306211872413	0.517254692343452	0.134052939856449	4.18288157455034	2.8783734702974e-05	0.000275249474193064
ENSG00000067798	705.207281858137	1.80831348923454	0.569629296304744	4.18089571835279	2.90363014968363e-05	0.000277510086410465
ENSG00000011405	1505.09277087934	0.34034939306133	0.0847103606254089	4.18029777794976	2.91127609575429e-05	0.000278085999908861
ENSG00000166189	379.452041424577	0.479690223910194	0.123399619788117	4.17967117432248	2.91930909657842e-05	0.000278698223819625
ENSG00000197586	889.004107256212	0.388199070316784	0.0978473378013547	4.17906040792895	2.9271593391543e-05	0.000279292329386234
ENSG00000058063	1642.46616523661	0.347319330731001	0.0868248734338594	4.177006691805	2.95370339209459e-05	0.000281668437362798
ENSG00000128989	2156.42380631234	0.323746700210778	0.080429407997305	4.17663133412985	2.95857951183367e-05	0.000281976775794697
ENSG00000112319	575.586484982913	-0.481270243787918	0.124245736917038	-4.17522830005291	2.97687359405079e-05	0.00028356290367304
ENSG00000069667	528.674477687017	0.441684400272547	0.112806933414075	4.17490585456022	2.98109311018587e-05	0.0002838073390812
ENSG00000196878	243.175180865177	-0.671154679529245	0.180709558470576	-4.17274506696454	3.00951616489185e-05	0.000286354462141733
ENSG00000079950	1389.83982126229	0.433902255343404	0.110763109859946	4.17074605513996	3.03604041203556e-05	0.000288718192091914
ENSG00000104964	3353.13716013231	0.354276845350764	0.0889762726608116	4.16608518977933	3.09874945509018e-05	0.00029451846288274
ENSG00000185585	1446.10642481102	-1.36054402472025	0.409069482680974	-4.16473377442871	3.11716084943591e-05	0.000296104404983771
ENSG00000151065	403.947909885278	-0.44813392223345	0.115124186044266	-4.1640471713152	3.12655475903938e-05	0.000296832480303711
ENSG00000137309	3240.73663459819	-0.437467075194733	0.112246026873983	-4.16290698018707	3.14221398437454e-05	0.000298154245670475
ENSG00000135414	535.90224660712	-0.422399815613095	0.107667578580932	-4.16138756534674	3.16319726604412e-05	0.000299979453434515
ENSG00000182957	461.460285686755	-0.506135115169849	0.131962543001657	-4.16119891289563	3.16581184895426e-05	0.000300061625551076
ENSG00000111696	283.403967161375	0.756280969281549	0.208775261426562	4.15965687722859	3.18726044087398e-05	0.00030188247313228
ENSG00000146966	2650.6798736224	0.391802110088046	0.100175503710124	4.1595651822167	3.1885401910214e-05	0.00030188247313228
ENSG00000178028	424.698443605615	-0.44654844251257	0.11468821824632	-4.15696431035398	3.22504348763198e-05	0.000305170184482927
ENSG00000174705	3894.3085337003	0.568094900510634	0.151034599709143	4.15520489672453	3.24996165582714e-05	0.000307358632629602
ENSG00000095303	1482.67590712526	0.591073983659758	0.158299390786053	4.1541631549992	3.26480170006153e-05	0.000308592076990948
ENSG00000185219	614.813544671696	-0.443933917303551	0.114137097376626	-4.15385363260573	3.26922336573166e-05	0.000308839950868376
ENSG00000117525	516.445331986053	0.498430676653729	0.129757913792249	4.15302904800945	3.28103070783275e-05	0.000309784885038224
ENSG00000110237	2622.17601026004	0.372999570912288	0.094779846773256	4.1526549650895	3.28640060117375e-05	0.000310121310165736
ENSG00000001167	369.340563608024	-0.467760018650904	0.120857900798925	-4.1496839800194	3.32934600620382e-05	0.000314001231848838
ENSG00000151914	15420.7991115726	-0.351419119771903	0.0886191332086183	-4.14894293523157	3.34014053254598e-05	0.000314846305552728
ENSG00000166997	418.653493914261	-0.448284161790363	0.115361945770626	-4.14783547548712	3.35633447606086e-05	0.000316199128878072
ENSG00000127955	519.271629831301	0.501884380166385	0.130972505701925	4.14753218358584	3.36078238477082e-05	0.000316444485104723
ENSG00000072121	1027.37177658539	-0.375315226525494	0.0950495692906516	-4.14728456329045	3.36441799608966e-05	0.000316613129949994
ENSG00000188015	121.006724791867	-0.715934575271283	0.195601239063815	-4.14265130651198	3.43313722269669e-05	0.000322903016041582
ENSG00000135046	9561.16284497053	0.403669025537315	0.103170774753167	4.14095041896951	3.45869723382669e-05	0.000324950947009497
ENSG00000004059	1225.35049139531	0.349255831646157	0.0880502284224958	4.14096284495404	3.45850984926128e-05	0.000324950947009497
ENSG00000155508	741.353902506685	0.546258537205704	0.145096377922062	4.14074514826399	3.46179412357526e-05	0.000325063983212087
ENSG00000182179	761.492675770811	-0.405130185909994	0.103821585631363	-4.138532970453	3.49533648287961e-05	0.000328034175662266
ENSG00000128274	1266.49576420764	0.491938107722701	0.128798032952175	4.13712731480989	3.51680999408927e-05	0.000329869090429193
ENSG00000004866	412.126309009694	-0.521238267202669	0.137141719669817	-4.13554859403481	3.54107668903135e-05	0.000331608058887257
ENSG00000153006	501.705827469006	0.442627203098208	0.114049863255709	4.13559770513438	3.54031940639627e-05	0.000331608058887257
ENSG00000110108	2133.64382397781	0.325260634146128	0.0819974805771496	4.1355441520904	3.54114519044767e-05	0.000331608058887257
ENSG00000138380	237.039624408053	-0.530979375834256	0.139884084931142	-4.13527776351707	3.54525560147773e-05	0.000331811954195012
ENSG00000148411	1257.916410307	0.363141747730518	0.0920240750367737	4.13460053268719	3.55572577330836e-05	0.000332610533508654
ENSG00000214174	254.868121715544	-0.517560120214095	0.135999490854452	-4.13376627941014	3.56866392094088e-05	0.000333638977140252
ENSG00000094963	2421.12896422577	0.635813165204937	0.172977249039581	4.13301603602424	3.58033735477566e-05	0.000334366108241155
ENSG00000117385	1424.075531568	-0.345400609854596	0.087361098612727	-4.13311456262278	3.57880226171771e-05	0.000334366108241155
ENSG00000186310	79.2757298073095	-0.884427129456688	0.248922969430365	-4.1293418086054	3.63803211680823e-05	0.000339569446900561
ENSG00000237037	241.970334574156	-0.561476544550058	0.149297497024836	-4.12905371673875	3.64259302248854e-05	0.000339810376255521
ENSG00000174238	1620.70338260864	0.365876176245052	0.0930999212058983	4.1286825632937	3.64847691445642e-05	0.000340174395636309
ENSG00000168538	1246.99067406877	0.380002538331638	0.0974439051070234	4.12829483738044	3.65463316639187e-05	0.000340563400114639
ENSG00000064652	269.405779732932	0.505973328737559	0.133086552282239	4.12791423119003	3.66068596428477e-05	0.000340942347134824
ENSG00000102575	34.588683583532	-1.27000700188876	0.369120056887236	-4.11971591689232	3.79339806339996e-05	0.000353111050749785
ENSG00000166123	310.835861958063	-0.52757291854476	0.139850269774085	-4.11737453278867	3.83213031492523e-05	0.000356523126589114
ENSG00000164754	2630.28701010663	0.478855678929807	0.125828044846168	4.11685991570544	3.84069352378459e-05	0.000357126242338908
ENSG00000123130	915.824230727482	0.393856708801094	0.101086668648205	4.11346739218787	3.89760117781332e-05	0.000362221571289473
ENSG00000184156	16.2913207397899	2.08132022380023	0.642679151595396	4.11085948457478	3.94189046253556e-05	0.000366139338687353
ENSG00000140600	11.2051862781286	-2.54925678586046	0.749887899127358	-4.11038072602086	3.95007278939789e-05	0.000366700916333233
ENSG00000095397	117.981276495956	-0.700024953926948	0.192662742712834	-4.10630295401022	4.02042115421852e-05	0.000373029887092762
ENSG00000154102	70.3423630517395	-0.877450393872807	0.248417139813497	-4.10528572661061	4.038154413008e-05	0.000374472828197095
ENSG00000108924	56.2679289991792	1.13803849414013	0.332273098491366	4.10448213492395	4.05221582777748e-05	0.000375573891381211
ENSG00000158321	574.481354866937	0.427252427855097	0.110896412505331	4.10239195670512	4.08900812598601e-05	0.000378575105083872
ENSG00000117500	1941.22591292005	0.387261622676712	0.0996604078516586	4.10243540985922	4.08824002705617e-05	0.000378575105083872
ENSG00000119900	769.4817757712	0.499774675694244	0.132165041527465	4.10225283939966	4.09146815173948e-05	0.000378598656736432
ENSG00000172175	827.872439010545	0.427086451875852	0.110805410508161	4.1019625698318	4.09660554146161e-05	0.0003788697959008
ENSG00000100350	555.659440447719	-0.440728086974725	0.114862125094604	-4.10095924634672	4.11441023243102e-05	0.000380311532793098
ENSG00000145569	20.5338046400784	1.93633431437736	0.591095482790781	4.10046620153696	4.12318654758584e-05	0.000380917637725032
ENSG00000079462	58.3116305167459	-0.923310280918848	0.262693644738177	-4.10032477302477	4.12570728540911e-05	0.000380945484421987
ENSG00000106261	2975.61327702449	-0.33353416489952	0.0846676972705863	-4.09988239673803	4.13360138115611e-05	0.000381469181223359
ENSG00000144228	404.450455659264	0.470724662695461	0.123520672514705	4.09968612119498	4.1371084579827e-05	0.000381587676954718
ENSG00000078070	499.046722259838	0.500411979420777	0.132357526562673	4.0986945133955	4.15486983941325e-05	0.000383020090190808
ENSG00000164172	955.224152019365	-0.419074322720999	0.108758022982248	-4.09403885701337	4.23923219351593e-05	0.000390587335489538
ENSG00000260802	6.72314403781662	4.80959316023949	1.64653945680555	4.09330016040225	4.25276614516517e-05	0.000391488122686737
ENSG00000135111	1793.56179039511	-0.411591854197723	0.107293115874696	-4.09325633688904	4.25357033970733e-05	0.000391488122686737
ENSG00000165675	349.880895669189	0.505621564288336	0.134342430500211	4.09145147000189	4.28681661888941e-05	0.000394336587691515
ENSG00000145861	91.5664834120849	-0.871107729245077	0.248935009851966	-4.09122124987449	4.29107503884869e-05	0.000394516888279796
ENSG00000174808	48.339414723839	1.14785666127474	0.336308216432875	4.09085840572147	4.29779477502911e-05	0.000394923165489158
ENSG00000177054	205.763914690128	0.542488578462609	0.145251600215498	4.0886038565042	4.33977241646861e-05	0.000398567113583112
ENSG00000125520	964.275181637329	-0.376476703384839	0.0974859810390952	-4.08830151195473	4.34543128223179e-05	0.000398873411548174
ENSG00000099622	2834.64043013521	-0.323257668627843	0.0820351638220757	-4.08780656142961	4.35471019052068e-05	0.000399511493427512
ENSG00000173418	648.898358145154	0.441443199310928	0.115198741938015	4.08713268767586	4.36737361592416e-05	0.000400459231396038
ENSG00000075618	2630.3466128188	-0.468646035975184	0.123689170308532	-4.08566100903141	4.39515092902963e-05	0.000402791060847804
ENSG00000115946	173.591520533212	0.64093283195763	0.175960509690984	4.08400074579973	4.42668884263025e-05	0.000405464855836437
ENSG00000160991	758.689344311944	-0.507280188847387	0.135661594237871	-4.07924574686492	4.5182055156476e-05	0.000413406170981296
ENSG00000182492	8948.47877302339	-0.383434795150651	0.0994628228122874	-4.07932959483842	4.51657631383895e-05	0.000413406170981296
ENSG00000150630	1278.71096502739	-0.408196774180254	0.106314231879731	-4.0789421618028	4.52410896603298e-05	0.000413725787969932
ENSG00000120254	1421.38424021487	-0.566586466190648	0.154489213596883	-4.07841953537866	4.5342889882508e-05	0.000414435945065629
ENSG00000100979	6451.58501200981	-0.301174376276633	0.0766187690123213	-4.07730358508194	4.55609888393087e-05	0.000416207755948235
ENSG00000182916	401.642205529235	-0.488418371202549	0.129229910964987	-4.07695979020078	4.56283795919882e-05	0.000416601667923658
ENSG00000103150	151.998590220332	0.697717217059444	0.194333057815466	4.07417144230473	4.61784553357105e-05	0.000421399886144323
ENSG00000146409	175.220126377129	-0.66240877203488	0.182996840487602	-4.07331906929838	4.63478596797822e-05	0.000422554424607493
ENSG00000170876	3319.62767716788	0.340682278438119	0.0871880623345445	4.0732871842672	4.63542080708366e-05	0.000422554424607493
ENSG00000184408	50.9612918675993	-1.32792758561851	0.401507168342355	-4.07237622488708	4.65359311029602e-05	0.000423985805404624
ENSG00000139910	307.416994568563	-0.547615486091317	0.147540228075422	-4.06941874978615	4.71305719484011e-05	0.000429149276200533
ENSG00000175348	1273.99338050849	0.350641073609256	0.0900581673341913	4.06930954035108	4.71526673413461e-05	0.000429149276200533
ENSG00000182154	397.890140392511	0.514099598360541	0.137718284697509	4.06849772414569	4.73172231764511e-05	0.000430418725926753
ENSG00000111737	1129.04410064173	0.376140537155172	0.0973744001223657	4.06797429886971	4.74236104821045e-05	0.000431157984070616
ENSG00000135917	50.6421732584236	1.14872651878396	0.34303777411088	4.06655451446215	4.7713327796122e-05	0.000433562346013994
ENSG00000137265	235.454350542618	0.939094495656374	0.279388650836463	4.06583886771232	4.78599960370201e-05	0.000434435130605738
ENSG00000135541	434.654946842941	-0.446537721946104	0.117605004822938	-4.06588694259264	4.78501299517237e-05	0.000434435130605738
ENSG00000171509	35.2184287096715	-1.5290729227378	0.480193605155204	-4.06412914456152	4.82121276718724e-05	0.000437400196346559
ENSG00000087076	254.922494836546	-0.573966917873863	0.15644978779768	-4.06320371777858	4.84037501288113e-05	0.000438906693587452
ENSG00000074319	1040.86185397546	0.380465305637046	0.0989890821237858	4.06268445094494	4.85115875426712e-05	0.000439652270417081
ENSG00000149488	60.0267276263187	0.997803041407326	0.292467672942529	4.06176570427045	4.87029441252269e-05	0.000441153580954892
